Event,Nick Name,Job Name,Size,Page Size_X[mm],Page Size_Y[mm],Media Name,Copy,Print Area_X[mm],Print Area_Y[mm],Ink Consumption[cc],Ink Name,Input Time,RIP Start Time,RIP End Time,Print Start Time,Print End Time,Details,Total Print Time,Material Width,Width (in),Length (in),Area (in),Extra for Lead in,Actual Length area,Actual Area,Cyan:,Magenta:,Yellow:,Black:,Light Magenta:,Light Cyan:,Light Black,Sum of Ink,Ink CC sq ft,material,Material Waste Percentage
RIP End,XR-640#2,3B_Clement Ford Windows_PERF60.eps,186128822.0,1381.12,2819.39,Generic Vinyl II HD,1.0,1420.56,2831.39,4.095:4.436:3.279:15.006:5.576:4.982:2.139,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/25 12:58:02,2024/04/25 13:01:02,,,,0:00:00,60.0,54.37,126.47,7588.322835,15.0,111.4720472,6061.270626,4.095,4.436,3.279,15.006,5.576,4.982,2.139,39.513,0.9387259457,"Perforated 60""",20.123711684441002
Print End,XR-640#2,2A_Clement Ford Windows_PERF60.eps,466487146.0,1355.72,2803.52,Generic Vinyl II HD,1.0,1407.86,2815.52,3.228:6.384:9.346:12.329:5.734:5.705:4.335,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,4/25/2024,2024/04/25 14:03:00,,1:05:55,60.0,53.37,125.85,7550.834646,15.0,110.8472441,5916.449833,3.228,6.384,9.346,12.329,5.734,5.705,4.335,47.061,1.145413921,"Perforated 60""",21.64508812103049
Print End,XR-640#2,1A_Clement Ford Windows_PERF60.eps,411398830.0,1355.72,2803.52,Generic Vinyl II HD,1.0,1407.86,304.64,0.248:0.296:0.966:0.406:0.508:0.514:0.366,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,4/25/2024,2024/04/25 12:52:03,,0:11:02,60.0,53.37,26.99,1619.622047,15.0,11.99370079,640.1614186,0.248,0.296,0.966,0.406,0.508,0.514,0.366,3.304,0.7432125495,"Perforated 60""",60.474641612482316
RIP End,XR-640#2,1A_Clement Ford Windows_PERF60.eps,411398830.0,1355.72,2803.52,Generic Vinyl II HD,1.0,1477.86,304.64,0.248:0.296:0.966:0.406:0.508:0.514:0.366,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/25 12:37:05,2024/04/25 12:38:05,,,,0:00:00,60.0,53.37,26.99,1619.622047,15.0,11.99370079,640.1614186,0.248,0.296,0.966,0.406,0.508,0.514,0.366,3.304,0.7432125495,"Perforated 60""",60.474641612482316
RIP End,XR-640#2,2B_Clement Ford Windows_PERF60.eps,270476614.0,1384.3,2819.39,Generic Vinyl II HD,1.0,1422.15,2831.39,2.980:4.958:4.843:9.024:5.389:4.433:2.568,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/25 12:10:04,2024/04/25 12:13:05,,,,0:00:00,60.0,54.5,126.47,7588.322835,15.0,111.4720472,6075.226575,2.98,4.958,4.843,9.024,5.389,4.433,2.568,34.195,0.8105179189,"Perforated 60""",19.939798199162944
RIP End,XR-640#2,1B_Clement Ford Windows_PERF60.eps,211419478.0,1381.12,2819.39,Generic Vinyl II HD,1.0,1420.56,2831.39,1.469:5.909:9.663:5.309:5.561:3.845:3.096,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/25 11:53:00,2024/04/25 11:56:00,,,,0:00:00,60.0,54.37,126.47,7588.322835,15.0,111.4720472,6061.270626,1.469,5.909,9.663,5.309,5.561,3.845,3.096,34.852,0.8279927279,"Perforated 60""",20.123711684441002
RIP End,XR-640#2,4A_Clement Ford Windows_PERF60.eps,519333846.0,1371.6,2803.52,Generic Vinyl II HD,1.0,1415.8,2815.52,2.093:7.224:12.597:12.589:5.821:5.457:4.737,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/25 11:49:04,2024/04/25 11:53:00,,,,0:00:00,60.0,54.0,125.85,7550.834646,15.0,110.8472441,5985.751181,2.093,7.224,12.597,12.589,5.821,5.457,4.737,50.518,1.215318141,"Perforated 60""",20.727290933712766
RIP End,XR-640#2,3A_Clement Ford Windows_PERF60.eps,468219414.0,1371.6,2803.52,Generic Vinyl II HD,1.0,1415.8,2815.52,3.252:6.348:9.086:16.974:5.783:5.921:3.942,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/25 11:46:01,2024/04/25 11:49:04,,,,0:00:00,60.0,54.0,125.85,7550.834646,15.0,110.8472441,5985.751181,3.252,6.348,9.086,16.974,5.783,5.921,3.942,51.306,1.234275161,"Perforated 60""",20.727290933712766
RIP End,XR-640#2,2A_Clement Ford Windows_PERF60.eps,466487146.0,1355.72,2803.52,Generic Vinyl II HD,1.0,1407.86,2815.52,3.228:6.384:9.346:12.329:5.734:5.705:4.335,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/25 11:28:02,2024/04/25 11:31:04,,,,0:00:00,60.0,53.37,125.85,7550.834646,15.0,110.8472441,5916.449833,3.228,6.384,9.346,12.329,5.734,5.705,4.335,47.061,1.145413921,"Perforated 60""",21.64508812103049
Print End,XR-640#2,1A_Clement Ford Windows_PERF60.eps,411398830.0,1355.72,2803.52,Generic Vinyl II HD,1.0,1407.86,2815.52,1.746:6.248:12.262:4.390:5.426:4.799:4.771,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/25 11:25:00,2024/04/25 11:28:02,4/25/2024,2024/04/25 12:33:01,,1:08:01,60.0,53.37,125.85,7550.834646,15.0,110.8472441,5916.449833,1.746,6.248,12.262,4.39,5.426,4.799,4.771,39.642,0.9648434722,"Perforated 60""",21.64508812103049
Print End,XR-640#2,Best Love & Care Window Perf Services_PERF54.eps,6433110.0,965.2,2254.25,Generic Vinyl II HD,1.0,1120.1,2254.25,2.819:2.130:0.515:11.441:7.315:4.956:6.633,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/25 9:21:01,2024/04/25 9:26:05,4/25/2024,2024/04/25 9:49:01,,0:28:00,54.0,38.0,103.75,5602.5,15.0,88.75,3372.5,2.819,2.13,0.515,11.441,7.315,4.956,6.633,35.809,1.528983247,"Perforated 54""",39.80365908076752
Print End,XR-640#2,36x36 Were Camping Sign 4-24-24_BAN38.eps,7261830.0,863.59,965.55,Generic Banner II,1.0,904.795,965.55,0.279:0.346:0.683:1.008:0.910:1.229:0.622,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/25 8:29:01,2024/04/25 8:29:04,4/25/2024,2024/04/25 8:37:01,,0:08:00,38.0,34.0,53.01,2014.523622,15.0,38.01377953,1292.453538,0.279,0.346,0.683,1.008,0.91,1.229,0.622,5.077,0.5656590187,"Banner 38""",35.84321752867488
Print End,XR-640#2,Safety Committee Sticker LYH10  Need 50  4-24-24_INT54.eps,9303874.0,1291.87,231.42,Generic Vinyl II HD,1.0,1312.93,243.42,0.067:0.214:0.536:0.149:0.353:0.208:0.285,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/24 15:53:00,2024/04/24 15:53:05,4/24/2024,2024/04/24 16:00:05,,0:07:05,54.0,50.86,24.58,1327.507087,15.0,9.583464567,487.4248177,0.067,0.214,0.536,0.149,0.353,0.208,0.285,1.812,0.5353194801,"Intermediate White 54""",63.28269562752248
RIP End,XR-640#2,Safety Committee Sticker LYH10  Need 50  4-24-24_INT54.eps,9076190.0,1272.46,222.95,Generic Vinyl II HD,1.0,1303.23,234.95,0.067:0.214:0.536:0.149:0.353:0.208:0.285,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/24 15:41:03,2024/04/24 15:42:01,,,,0:00:00,54.0,50.1,24.25,1309.5,15.0,9.25,463.3958661,0.067,0.214,0.536,0.149,0.353,0.208,0.285,1.812,0.5630779622,"Intermediate White 54""",64.61276318442154
Print End,XR-640#2,CLAYCO Hard hat sticker grounding colors PRINT 2.5x3.5  Need  1500   2-5-24_INT54.eps,198317058.0,1288.69,2891.01,Generic Vinyl II HD,1.0,1311.345,2903.01,0.462:1.482:5.081:0.667:2.512:1.532:1.349,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,4/24/2024,2024/04/24 15:42:04,,0:29:02,54.0,50.74,129.29,6981.753543,15.0,114.2917323,5798.685531,0.462,1.482,5.081,0.667,2.512,1.532,1.349,13.085,0.3249426081,"Intermediate White 54""",16.945141427774395
RIP End,XR-640#2,CLAYCO Hard hat sticker grounding colors PRINT 2.5x3.5  Need  1500   2-5-24_INT54.eps,198317058.0,1288.69,2891.01,Generic Vinyl II HD,1.0,1311.345,2903.01,0.462:1.482:5.081:0.667:2.512:1.532:1.349,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/24 15:01:01,2024/04/24 15:08:03,,,,0:00:00,54.0,50.74,129.29,6981.753543,15.0,114.2917323,5798.685531,0.462,1.482,5.081,0.667,2.512,1.532,1.349,13.085,0.3249426081,"Intermediate White 54""",16.945141427774395
Print End,XR-640#2,CLAYCO Hard hat sticker grounding colors PRINT 2.5x3.5_INT54.eps,41679286.0,1288.69,794.1,Generic Vinyl II HD,1.0,1311.345,806.1,0.123:0.392:1.357:0.170:0.678:0.410:0.358,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/24 14:58:05,2024/04/24 15:01:01,4/24/2024,2024/04/24 15:10:05,,0:12:00,54.0,50.74,46.74,2523.755906,15.0,31.73622047,1610.163384,0.123,0.392,1.357,0.17,0.678,0.41,0.358,3.488,0.3119385305,"Intermediate White 54""",36.19971804040228
Print End,XR-640#2,Restoration house Rollup banner Need 2 4-24-24_RUB36.eps,1545490226.0,800.09,2266.59,Generic Paper,1.0,833.55,2266.59,3.252:1.809:1.060:1.510:3.011:2.292:3.064,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,4/24/2024,2024/04/24 14:41:04,,0:18:00,36.0,31.5,104.24,3752.489764,15.0,89.23582677,2810.893411,3.252,1.809,1.06,1.51,3.011,2.292,3.064,15.998,0.8195657619,"Roll-up Banner 36""",25.09257618857025
Print End,XR-640#2,Restoration house Rollup banner Need 2 4-24-24_RUB36.eps,1545490226.0,800.09,2266.59,Generic Paper,1.0,833.55,2266.59,3.252:1.809:1.060:1.510:3.011:2.292:3.064,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,4/24/2024,2024/04/24 14:20:03,,0:19:59,54.0,31.5,104.24,5628.734646,15.0,89.23582677,2810.893411,3.252,1.809,1.06,1.51,3.011,2.292,3.064,15.998,0.8195657619,"Roll-up Banner 36""",50.061717459046825
RIP End,XR-640#2,Restoration house Rollup banner Need 2 4-24-24_RUB36.eps,1545490226.0,800.09,2266.59,Generic Paper,1.0,833.55,2266.59,3.252:1.809:1.060:1.510:3.011:2.292:3.064,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/24 13:37:03,2024/04/24 13:39:04,,,,0:00:00,36.0,31.5,104.24,3752.489764,15.0,89.23582677,2810.893411,3.252,1.809,1.06,1.51,3.011,2.292,3.064,15.998,0.8195657619,"Roll-up Banner 36""",25.09257618857025
Print End,XR-640#2,Greater St. Louis Book Fair Signs 4 24 24_RUB36.eps,6803686.0,724.95,621.24,Generic Paper,1.0,795.98,621.24,0.033:1.566:1.049:0.134:0.047:0.045:0.107,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/24 13:27:05,2024/04/24 13:28:01,4/24/2024,2024/04/24 13:33:00,,0:05:55,36.0,28.54,39.46,1420.497638,15.0,24.45826772,698.0717,0.033,1.566,1.049,0.134,0.047,0.045,0.107,2.981,0.6149282373,"Roll-up Banner 36""",50.85724317128361
Print End,XR-640#2,LGW ad DOT Decals 3x15 4-24-24_HPW48.eps,6856938.0,1185.68,638.52,3M™ IJ180Cv3,1.0,1185.68,650.52,0.161:0.298:0.190:0.578:0.629:0.374:0.634,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/24 13:00:04,2024/04/24 13:02:01,4/24/2024,2024/04/24 13:10:01,,0:09:57,48.0,46.68,55.61,2669.329134,30.0,25.61102362,1195.530649,0.161,0.298,0.19,0.578,0.629,0.374,0.634,2.864,0.3449648073,"Water Damaged HP White 54"" to 48""",55.2123178152822
Print End,XR-640#2,Wade Machine Logo 4 24 24_HPW48.eps,4645130.0,1150.4,224.01,3M™ IJ180Cv3,1.0,1156.7,236.01,0.058:0.050:0.076:0.128:0.154:0.138:0.056,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/24 11:10:01,2024/04/24 11:10:05,4/24/2024,2024/04/24 11:15:00,,0:04:59,48.0,45.29,39.29,1886.00315,30.0,9.291732283,420.8349929,0.058,0.05,0.076,0.128,0.154,0.138,0.056,0.66,0.2258367332,"Water Damaged HP White 54"" to 48""",77.68641092142397
Print End,XR-640#2,Wash U Quadrrangle Escape logos 4 24 24_HPW48.eps,3314718.0,1091.14,156.63,3M™ IJ180Cv3,1.0,1091.14,168.63,0.157:0.285:0.282:0.002:0.198:0.122:0.059,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/24 10:38:04,2024/04/24 10:39:01,4/24/2024,2024/04/24 10:43:01,,0:04:57,48.0,42.96,36.64,1758.670866,30.0,6.638976378,285.1989246,0.157,0.285,0.282,0.002,0.198,0.122,0.059,1.105,0.5579263674,"Water Damaged HP White 54"" to 48""",83.78326893828239
Print End,XR-640#2,poncin ipl print_HPW48.eps,7190526.0,1098.19,793.39,3M™ IJ180Cv3,1.0,1119.095,805.39,0.499:0.784:0.196:0.228:1.067:0.745:0.587,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/24 10:18:01,2024/04/24 10:20:02,4/24/2024,2024/04/24 10:29:02,,0:11:01,48.0,43.24,61.71,2961.99685,30.0,31.70826772,1370.93317,0.499,0.784,0.196,0.228,1.067,0.745,0.587,4.106,0.4312857934,"Water Damaged HP White 54"" to 48""",53.715913978774154
Print End,XR-640#2,Logo for Front Door Americlock and McShane  4-23-24_HPW24.eps,6851582.0,510.11,676.98,3M™ IJ180Cv3,1.0,534.055,688.98,0.089:0.231:0.132:0.002:0.287:0.158:0.078,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/23 16:04:01,2024/04/23 16:04:05,4/23/2024,2024/04/23 16:11:02,,0:07:01,24.0,20.08,57.13,1371.004724,30.0,27.12519685,544.7572506,0.089,0.231,0.132,0.002,0.287,0.158,0.078,0.977,0.2582581505,"High Performance White 24""",60.26583708547455
Print End,XR-640#2,2020 24x42 ADDON   banner FINAL  4-23-24_BAN38.eps,6451474.0,661.1,1118.3,Generic Banner II,1.0,800.55,1118.3,0.258:2.035:1.172:0.032:0.760:0.522:0.421,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/23 15:34:02,2024/04/23 15:34:05,4/23/2024,2024/04/23 15:42:05,,0:08:03,38.0,26.03,59.03,2243.047244,15.0,44.02755906,1145.929893,0.258,2.035,1.172,0.032,0.76,0.522,0.421,5.2,0.6534431158,"Banner 38""",48.91191453656247
Print End,XR-640#2,Greater St Louis Book Fair 2024 A) Banner_BAN38.eps,6283314.0,661.1,1880.3,Generic Banner II,1.0,800.55,1880.3,0.023:1.910:1.515:0.065:0.811:0.300:0.631,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/23 15:06:02,2024/04/23 15:06:04,4/23/2024,2024/04/23 15:20:01,,0:13:59,38.0,26.03,89.03,3383.047244,15.0,74.02755906,1926.756665,0.023,1.91,1.515,0.065,0.811,0.3,0.631,5.255,0.3927428999,"Banner 38""",43.046711262540086
Print End,XR-640#2,Tommy memorial PRINT_HPW24.eps,205853646.0,500.59,209.19,3M™ IJ180Cv3,1.0,536.795,221.19,0.019:0.084:0.133:0.015:0.192:0.080:0.074,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,4/23/2024,2024/04/23 12:47:05,,0:04:01,24.0,19.71,38.71,928.9984252,30.0,8.708267717,171.6248715,0.019,0.084,0.133,0.015,0.192,0.08,0.074,0.597,0.5009064202,"High Performance White 24""",81.52581674580863
Print End,XR-640#2,Tommy memorial PRINT_HPW24.eps,205853646.0,500.59,209.19,3M™ IJ180Cv3,1.0,536.795,221.19,0.019:0.084:0.133:0.015:0.192:0.080:0.074,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/23 12:21:04,2024/04/23 12:22:01,4/23/2024,2024/04/23 12:26:04,,0:05:00,24.0,19.71,38.71,928.9984252,30.0,8.708267717,171.6248715,0.019,0.084,0.133,0.015,0.192,0.08,0.074,0.597,0.5009064202,"High Performance White 24""",81.52581674580863
Print End,XR-640#2,Tommy memorial PRINT_HPW24.eps,205882194.0,469.54,178.5,3M™ IJ180Cv3,1.0,521.27,178.5,0.022:0.091:0.138:0.020:0.201:0.085:0.086,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/23 12:09:01,2024/04/23 12:09:04,4/23/2024,2024/04/23 12:13:05,,0:04:04,24.0,18.49,37.03,888.6614173,30.0,7.027559055,129.9102393,0.022,0.091,0.138,0.02,0.201,0.085,0.086,0.643,0.7127382759,"High Performance White 24""",85.38135708707784
Print End,XR-640#2,Residential roof Brians Mags 4 16 24_MAG24.eps,6046970.0,578.2,610.3,3M™ IJ180Cv3,1.0,576.78,620.59,0.208:0.175:0.104:0.572:0.313:0.248:0.161,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/23 10:13:03,2024/04/23 10:14:02,4/23/2024,2024/04/23 10:20:02,,0:06:59,24.0,22.76,54.43,1306.384252,30.0,24.43267717,556.1800763,0.208,0.175,0.104,0.572,0.313,0.248,0.161,1.781,0.4611168414,"Magnet 24""",57.42599656659058
Print End,XR-640#2,Friendship Village front logo Monster Shuttle 4 22 24_HPW24.eps,5652806.0,448.73,1485.54,3M™ IJ180Cv3,1.0,512.865,1497.54,0.000:0.460:0.213:0.002:0.090:0.001:0.000,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/23 9:12:00,2024/04/23 9:13:02,4/23/2024,2024/04/23 9:22:04,,0:10:04,24.0,17.67,88.96,2134.998425,30.0,58.95826772,1041.588326,0.0,0.46,0.213,0.002,0.09,0.001,0.0,0.766,0.1058998044,"High Performance White 24""",51.21362555571909
Print End,XR-640#2,SVDP  Price Change NEW   4-22-24_INT30.eps,6464266.0,733.42,1239.3,Generic Vinyl II HD,1.0,733.71,1251.3,0.569:1.876:2.206:0.066:1.888:0.642:0.976,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/04/22 14:18:04,2024/04/22 14:20:05,4/22/2024,2024/04/22 14:31:04,,0:13:00,54.0,28.87,79.26,4280.244094,30.0,49.26377953,1422.481936,0.569,1.876,2.206,0.066,1.888,0.642,0.976,8.223,0.8324267394,"Intermediate White 30""",66.76633610699866
Print End,XR-640#2,1) Mccarthy 20 ft lock box containers 5 3 24_HPW54 .eps,6214574.0,1317.97,2931.93,3M™ IJ180Cv3,1.0,1326.485,2943.93,0.000:15.276:7.743:0.001:3.871:0.090:0.554,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/02 15:40:04,2024/05/02 15:48:01,2024/05/02 15:40:04,2024/05/02 16:16:03,,0:35:59,54.0,51.89,145.9,7878.748819,30.0,115.9027559,6014.029732,0.0,15.276,7.743,0.001,3.871,0.09,0.554,27.535,0.6592983701,"High Performance White 54""",23.667705746668002
Print End,XR-640#2,2) Mccarthy 20 ft lock box containers 5 3 24_HPW54 .eps,6080714.0,1123.24,3124.2,3M™ IJ180Cv3,1.0,1229.12,3136.2,0.000:17.242:8.738:0.004:4.367:0.101:0.624,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/02 15:04:04,2024/05/02 15:35:05,,0:31:01,54.0,44.22,153.47,8287.511811,30.0,123.4724409,5460.204117,0.0,17.242,8.738,0.004,4.367,0.101,0.624,31.076,0.8195561749,"High Performance White 54""",34.115278004760356
Print End,XR-640#2,2) Mccarthy 20 ft lock box containers 5 3 24_HPW54 .eps,6080714.0,1123.24,3124.2,3M™ IJ180Cv3,1.0,1229.12,3136.2,0.000:17.242:8.738:0.004:4.367:0.101:0.624,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/02 14:20:00,2024/05/02 14:27:02,2024/05/02 14:20:00,2024/05/02 14:59:00,,0:39:00,54.0,44.22,153.47,8287.511811,30.0,123.4724409,5460.204117,0.0,17.242,8.738,0.004,4.367,0.101,0.624,31.076,0.8195561749,"High Performance White 54""",34.115278004760356
Print End,XR-640#2,Liz and Courtney B Day Prints 4.30.24_HPW24.eps,33398486.0,577.85,221.89,3M™ IJ180Cv3,1.0,578.425,233.89,0.046:0.297:0.316:0.072:0.379:0.159:0.272,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/02 13:55:00,2024/05/02 13:59:00,,0:04:00,24.0,22.75,39.21,940.9984252,30.0,9.208267717,209.4880906,0.046,0.297,0.316,0.072,0.379,0.159,0.272,1.541,1.059267853,"High Performance White 24""",77.73767893867884
RIP End,XR-640#2,Liz and Courtney B Day Prints 4.30.24_HPW24.eps,33398486.0,577.85,221.89,3M™ IJ180Cv3,1.0,578.425,233.89,0.046:0.297:0.316:0.072:0.379:0.159:0.272,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/02 13:54:02,2024/05/02 13:54:05,,,,0:00:00,24.0,22.75,39.21,940.9984252,30.0,9.208267717,209.4880906,0.046,0.297,0.316,0.072,0.379,0.159,0.272,1.541,1.059267853,"High Performance White 24""",77.73767893867884
Print End,XR-640#2,Friendship Vill Altima at Home 5 1 24_HPW24.eps,6292214.0,409.92,796.57,3M™ IJ180Cv3,1.0,483.46,808.57,0.011:0.400:0.232:0.001:0.174:0.041:0.071,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/02 13:44:05,2024/05/02 13:51:03,,0:06:58,24.0,16.14,61.83,1484.00315,30.0,31.83346457,513.7469998,0.011,0.4,0.232,0.001,0.174,0.041,0.071,0.93,0.2606730551,"High Performance White 24""",65.38100341633371
Print End,XR-640#2,Friendship Vill Altima at Home 5 1 24_HPW24.eps,6292214.0,409.92,796.57,3M™ IJ180Cv3,1.0,483.46,808.57,0.011:0.400:0.232:0.001:0.174:0.041:0.071,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/02 13:34:03,2024/05/02 13:35:02,2024/05/02 13:34:03,2024/05/02 13:41:05,,0:07:02,24.0,16.14,61.83,1484.00315,30.0,31.83346457,513.7469998,0.011,0.4,0.232,0.001,0.174,0.041,0.071,0.93,0.2606730551,"High Performance White 24""",65.38100341633371
Print End,XR-640#2,Mo Amer Water Hypochlorite 5 1 24_HTV54.eps,6366590.0,1114.07,345.72,Generic Vinyl II HD,1.0,1220.535,357.72,0.154:0.112:1.790:0.623:0.469:0.275:0.361,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/02 13:01:00,2024/05/02 13:02:03,2024/05/02 13:01:00,2024/05/02 13:08:00,,0:07:00,54.0,43.86,44.08,2380.507087,30.0,14.08346457,617.7151721,0.154,0.112,1.79,0.623,0.469,0.275,0.361,3.784,0.882115293,High Tack Vinyl,74.05110972055678
Print End,XR-640#2,May 14th Decal Need 4  4-29-24_INT30.eps,3690882.0,743.3,215.54,3M™ IJ180Cv3,1.0,748.15,227.54,0.058:0.108:0.069:0.209:0.228:0.136:0.230,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/02 11:23:02,2024/05/02 11:23:05,2024/05/02 11:23:02,2024/05/02 11:28:01,,0:04:59,30.0,29.26,23.96,718.7480315,15.0,8.958267717,262.1527714,0.058,0.108,0.069,0.209,0.228,0.136,0.23,1.038,0.5701713516,"Intermediate White 30""",63.526471042585385
Print End,XR-640#2,PDX Decal Need 500 5-1-24_INT30.eps,107155050.0,705.9,732.71,Generic Vinyl II HD,1.0,718.95,744.71,0.217:0.224:0.069:1.082:0.735:0.469:0.692,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/02 11:05:04,2024/05/02 11:07:00,2024/05/02 11:05:04,2024/05/02 11:16:02,,0:10:58,30.0,27.79,44.32,1329.57874,15.0,29.31929134,814.8223526,0.217,0.224,0.069,1.082,0.735,0.469,0.692,3.488,0.6164190248,"Intermediate White 30""",38.71575047898253
Print End,XR-640#2,C5_REDO_Clement Ford Windows_PERF60.eps,405455902.0,1314.44,2819.39,Generic Vinyl II HD,1.0,1323.22,2831.39,0.622:5.014:6.486:1.824:5.841:3.235:2.417,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/02 9:49:02,2024/05/02 9:52:04,2024/05/02 9:49:02,2024/05/02 10:51:04,,1:02:02,60.0,51.75,126.47,7588.322835,15.0,111.4720472,5768.634558,0.622,5.014,6.486,1.824,5.841,3.235,2.417,25.439,0.6350230653,"Perforated 60""",23.98011150246483
Print End,XR-640#2,C4_REDO_Clement Ford Windows_PERF60.eps,569312610.0,1406.52,2819.39,Generic Vinyl II HD,1.0,1431.26,2831.39,2.249:6.855:6.049:10.575:6.033:4.796:2.941,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/02 8:01:00,2024/05/02 9:10:03,,1:09:03,60.0,55.37,126.47,7588.322835,15.0,111.4720472,6172.742673,2.249,6.855,6.049,10.575,6.033,4.796,2.941,39.498,0.9214237984,"Perforated 60""",18.654717159249593
RIP End,XR-640#2,C4_REDO_Clement Ford Windows_PERF60.eps,569312610.0,1406.52,2819.39,Generic Vinyl II HD,1.0,1431.26,2831.39,2.249:6.855:6.049:10.575:6.033:4.796:2.941,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/01 14:55:03,2024/05/01 15:04:05,,,,0:00:00,60.0,55.37,126.47,7588.322835,15.0,111.4720472,6172.742673,2.249,6.855,6.049,10.575,6.033,4.796,2.941,39.498,0.9214237984,"Perforated 60""",18.654717159249593
Print End,XR-640#2,C3_REDO_Clement Ford Windows_PERF60.eps,590661894.0,1406.52,2819.39,Generic Vinyl II HD,1.0,1431.26,2831.39,3.832:7.066:5.692:13.293:5.987:5.234:3.304,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/01 14:55:03,2024/05/01 14:59:03,2024/05/01 14:55:03,2024/05/01 16:05:02,,1:09:59,60.0,55.37,126.47,7588.322835,15.0,111.4720472,6172.742673,3.832,7.066,5.692,13.293,5.987,5.234,3.304,44.408,1.035966075,"Perforated 60""",18.654717159249593
