,Unnamed: 0,Company_(Maker-if known),Specific Bean Origin_or Bar Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Broad Bean_Origin,Latitude,Longitude,Company_Location_Count,Location Rarity Classification,Cocoa Amount Group
1106,1156,Mutari,"Kokoa Kamili, batch 1 SRB",1896,2016,0.68,U.S.A.,2.75,Tanzania,37.09,-95.71,738,most common,Average Amount
1107,1157,Mutari,"Oko Caribe, batch 1 SRB",1896,2016,0.71,U.S.A.,2.75,Domincan Republic,37.09,-95.71,738,most common,Average Amount
1108,1158,Mutari,"Ambanja, batch 1 SRB",1900,2016,0.68,U.S.A.,2.75,Madagascar,37.09,-95.71,738,most common,Average Amount
1109,1159,Mutari,"Tien Giang, batch 1 SRB",1900,2016,0.8,U.S.A.,3.0,Vietnam,37.09,-95.71,738,most common,High Amount
1110,1160,Nahua,"Costa Rica, Oscuro",1049,2013,0.58,Costa Rica,2.5,Costa Rica,9.75,-84.07,9,extra rare,Light Amount
1111,1161,Nahua,"Costa Rica, Oscuro",1049,2013,0.7,Costa Rica,3.0,Costa Rica,9.75,-84.07,9,extra rare,Average Amount
1112,1162,Naive,Trinidad & Tobago,1046,2013,0.7,Lithuania,3.75,"Trinidad, Tobago",55.17,23.88,6,extra rare,Average Amount
1113,1163,Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,0.78,Lithuania,3.75,Peru,55.17,23.88,6,extra rare,Average Amount
1114,1164,Naive,Grenada,867,2012,0.71,Lithuania,2.5,Grenada,55.17,23.88,6,extra rare,Average Amount
1115,1165,Na�ve,Nicaragua,1379,2014,0.7,Lithuania,3.25,Nicaragua,55.17,23.88,6,extra rare,Average Amount
1116,1166,Na�ve,Chuao,1399,2014,0.75,Lithuania,2.75,Venezuela,55.17,23.88,6,extra rare,Average Amount
1117,1167,Na�ve,Barinas,1399,2014,0.7,Lithuania,3.0,Venezuela,55.17,23.88,6,extra rare,Average Amount
1118,1168,Nanea,Criollo Blend,1007,2013,0.85,U.S.A.,3.5,Hawaii,37.09,-95.71,738,most common,High Amount
1119,1169,Nathan Miller,Peru,1403,2014,0.72,U.S.A.,2.25,Peru,37.09,-95.71,738,most common,Average Amount
1120,1170,Nathan Miller,Hispaniola,1403,2014,0.7,U.S.A.,2.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1121,1171,Nathan Miller,Madagascar,1403,2014,0.735,U.S.A.,2.5,Madagascar,37.09,-95.71,738,most common,Average Amount
1122,1172,Nathan Miller,Ghana,1403,2014,0.7,U.S.A.,3.5,Ghana,37.09,-95.71,738,most common,Average Amount
1123,1173,Neuhaus (Callebaut),Papua New Guinea,531,2010,0.7,Belgium,2.5,Papua New Guinea,50.85,4.47,37,rare,Average Amount
1124,1174,Neuhaus (Callebaut),Manickchand Estate,230,2008,0.67,Belgium,3.75,Trinidad,50.85,4.47,37,rare,Average Amount
1125,1176,Neuhaus (Callebaut),West Africa,15,2006,0.73,Belgium,2.0,West Africa,50.85,4.47,37,rare,Average Amount
1126,1177,Neuhaus (Callebaut),Sao Tome,15,2006,0.75,Belgium,2.75,Sao Tome,50.85,4.47,37,rare,Average Amount
1127,1178,Neuhaus (Callebaut),Ocumare,24,2006,0.71,Belgium,3.0,Venezuela,50.85,4.47,37,rare,Average Amount
1128,1179,Nibble,Patanemo,1526,2015,0.72,U.S.A.,2.25,Venezuela,37.09,-95.71,738,most common,Average Amount
1129,1180,Nibble,Elvesia P.,1526,2015,0.72,U.S.A.,2.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1130,1181,Nibble,"Ambanja, Sambirano Valley",1526,2015,0.72,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount
1131,1182,Nibble,Tumbes,1526,2015,0.72,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Average Amount
1132,1183,Night Owl,Peru,1022,2013,0.75,U.S.A.,2.75,Peru,37.09,-95.71,738,most common,Average Amount
1133,1184,Night Owl,Ecuador,1022,2013,0.75,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount
1134,1185,Noble Bean aka Jerjobo,Ghana,1295,2014,0.75,U.S.A.,3.0,Ghana,37.09,-95.71,738,most common,Average Amount
1135,1186,Noble Bean aka Jerjobo,Moho Valley,1299,2014,0.75,U.S.A.,3.0,Belize,37.09,-95.71,738,most common,Average Amount
1136,1187,Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,0.75,U.S.A.,3.25,Peru,37.09,-95.71,738,most common,Average Amount
1137,1188,Noir d' Ebine,Venezuela,837,2012,0.7,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount
1138,1189,Noir d' Ebine,Ecuador,841,2012,0.7,U.S.A.,3.0,Ecuador,37.09,-95.71,738,most common,Average Amount
1139,1190,Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,0.7,Nicaragua,3.0,Nicaragua,12.87,-85.21,5,extra rare,Average Amount
1140,1191,Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,0.75,Niacragua,2.75,Nicaragua,,,1,extra rare,Average Amount
1141,1192,Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,0.8,Nicaragua,3.25,Ecuador,12.87,-85.21,5,extra rare,High Amount
1142,1193,Nuance,"Ghana, 2013",1454,2015,0.7,U.S.A.,3.75,Ghana,37.09,-95.71,738,most common,Average Amount
1143,1194,Nuance,"Ecuador, 2013",1458,2015,0.7,U.S.A.,2.75,Ecuador,37.09,-95.71,738,most common,Average Amount
1144,1195,Nuance,"Canoabo, 2013",1458,2015,0.7,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount
1145,1196,Nuance,"Sambirano Valley, 2012",1458,2015,0.7,U.S.A.,3.5,Madagascar,37.09,-95.71,738,most common,Average Amount
1146,1197,Nuance,La Red,1470,2015,0.7,U.S.A.,3.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1147,1198,Nugali,Fazenda Leolinda,1876,2016,0.7,Brazil,3.5,Brazil,-14.24,-51.93,17,extra rare,Average Amount
1148,1199,Oakland Chocolate Co.,Jamaica,478,2010,0.7,U.S.A.,2.5,Jamaica,37.09,-95.71,738,most common,Average Amount
1149,1200,Obolo,Pangoa,1638,2015,0.7,Chile,3.75,Peru,-35.68,-71.54,2,extra rare,Average Amount
1150,1201,Obolo,"Pangoa, w/ nibs",1638,2015,0.7,Chile,3.75,Peru,-35.68,-71.54,2,extra rare,Average Amount
1151,1202,Ocelot,Virunga,1558,2015,0.7,Scotland,3.75,Congo,56.49,-4.2,10,extra rare,Average Amount
1152,1203,Ocelot,Piura,1558,2015,0.75,Scotland,4.0,Peru,56.49,-4.2,10,extra rare,Average Amount
1153,1204,Ocho,Sang Yum Coop,1760,2016,1.0,New Zealand,2.75,Samoa,-40.9,174.89,17,extra rare,High Amount
1154,1205,Ocho,Sang Yum Coop,1760,2016,0.7,New Zealand,3.5,Samoa,-40.9,174.89,17,extra rare,Average Amount
1155,1206,Ocho,"PNG, Devotion",1411,2014,0.66,New Zealand,2.75,Papua New Guinea,-40.9,174.89,17,extra rare,Average Amount
1156,1207,Ocho,"PNG, Revolution",1411,2014,0.7,New Zealand,3.0,Papua New Guinea,-40.9,174.89,17,extra rare,Average Amount
1157,1208,Ocho,"PNG, Voodoo",1411,2014,0.88,New Zealand,3.25,Papua New Guinea,-40.9,174.89,17,extra rare,High Amount
1158,1209,Ocho,"PNG, Nib Bar",1411,2014,0.74,New Zealand,3.5,Papua New Guinea,-40.9,174.89,17,extra rare,Average Amount
1159,1210,Ohiyo,"San Juan Estate, Gran Couva",1594,2015,0.7,U.S.A.,2.75,Trinidad,37.09,-95.71,738,most common,Average Amount
1160,1211,Ohiyo,Tanzania,1598,2015,0.7,U.S.A.,3.0,Tanzania,37.09,-95.71,738,most common,Average Amount
1161,1212,Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,0.7,Germany,3.5,Bolivia,51.17,10.45,35,rare,Average Amount
1162,1213,Olive and Sinclair,Dominican Republic prototype,486,2010,0.72,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1163,1214,Olive and Sinclair,Ghana prototype,486,2010,0.72,U.S.A.,3.0,Ghana,37.09,-95.71,738,most common,Average Amount
1164,1215,Olive and Sinclair,Dark 67,457,2009,0.67,U.S.A.,2.75,"Ghana, Domin. Rep",37.09,-95.71,738,most common,Average Amount
1165,1216,Olive and Sinclair,Dark 75,457,2009,0.75,U.S.A.,3.0,"Ghana, Domin. Rep",37.09,-95.71,738,most common,Average Amount
1166,1217,Olivia,Carribean-Raw,688,2011,0.76,Canada,2.0,Carribean,56.13,-106.35,117,somewhat rare,Average Amount
1167,1218,Olivia,Carribean,688,2011,0.76,Canada,2.75,Carribean,56.13,-106.35,117,somewhat rare,Average Amount
1168,1219,Olivia,Carribean,688,2011,0.85,Canada,2.75,Carribean,56.13,-106.35,117,somewhat rare,High Amount
1169,1220,Olivia,Carribean-Raw,688,2011,0.85,Canada,3.0,Carribean,56.13,-106.35,117,somewhat rare,High Amount
1170,1221,Omanhene,Ghana,693,2011,0.8,Ghana,2.75,Ghana,7.95,-1.02,1,extra rare,High Amount
1171,1222,Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,0.7,Iceland,3.75,Tanzania,64.96,-19.02,3,extra rare,Average Amount
1172,1223,Omnom,Papua New Guinea,1247,2014,0.7,Iceland,3.0,Papua New Guinea,64.96,-19.02,3,extra rare,Average Amount
1173,1224,Omnom,Madagascar,1247,2014,0.66,Iceland,3.5,Madagascar,64.96,-19.02,3,extra rare,Average Amount
1174,1225,organicfair,Maya Mountain,1161,2013,0.74,Canada,2.75,Belize,56.13,-106.35,117,somewhat rare,Average Amount
1175,1226,organicfair,La Red,1165,2013,0.72,Canada,2.75,Dominican Republic,56.13,-106.35,117,somewhat rare,Average Amount
1176,1227,organicfair,Nicaraqua,1165,2013,0.72,Canada,2.75,Nicaragua,56.13,-106.35,117,somewhat rare,Average Amount
1177,1228,organicfair,Caribe,1165,2013,0.72,Canada,3.0,Dominican Republic,56.13,-106.35,117,somewhat rare,Average Amount
1178,1229,organicfair,Mindo,1165,2013,0.72,Canada,3.0,Ecuador,56.13,-106.35,117,somewhat rare,Average Amount
1179,1230,Original Beans (Felchlin),Papua Kerafat,1438,2014,0.68,Switzerland,2.75,Papua New Guinea,46.82,8.23,35,rare,Average Amount
1180,1232,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,0.66,Switzerland,3.75,Bolivia,46.82,8.23,35,rare,Average Amount
1181,1233,Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,0.7,Switzerland,3.0,Congo,46.82,8.23,35,rare,Average Amount
1182,1234,Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,0.75,Switzerland,3.0,Peru,46.82,8.23,35,rare,Average Amount
1183,1235,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,0.68,Switzerland,3.25,Bolivia,46.82,8.23,35,rare,Average Amount
1184,1236,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,0.6,U.S.A.,3.0,Hawaii,37.09,-95.71,738,most common,Light Amount
1185,1237,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,0.6,U.S.A.,3.0,Hawaii,37.09,-95.71,738,most common,Light Amount
1186,1238,Orquidea,Peru,859,2012,0.65,Peru,3.0,Peru,-9.19,-75.02,17,extra rare,Average Amount
1187,1239,Orquidea,Peru,859,2012,0.72,Peru,3.0,Peru,-9.19,-75.02,17,extra rare,Average Amount
1188,1240,Pacari,"Sierra Nevada, Tutu Iku",1848,2016,0.7,Ecuador,4.0,Colombia,-1.83,-78.18,54,rare,Average Amount
1189,1241,Pacari,Garaua,1415,2014,0.7,Ecuador,3.25,Ecuador,-1.83,-78.18,54,rare,Average Amount
1190,1242,Pacari,Cumbia,1415,2014,0.7,Ecuador,3.5,Ecuador,-1.83,-78.18,54,rare,Average Amount
1191,1243,Pacari,Montubia,1415,2014,0.7,Ecuador,3.75,Ecuador,-1.83,-78.18,54,rare,Average Amount
1192,1244,Pacari,Tangara,1415,2014,0.7,Ecuador,4.0,Ecuador,-1.83,-78.18,54,rare,Average Amount
1193,1245,Pacari,"Ecuador, raw",817,2012,0.85,Ecuador,2.75,Ecuador,-1.83,-78.18,54,rare,High Amount
1194,1246,Pacari,Piura,863,2012,0.7,Ecuador,4.0,Peru,-1.83,-78.18,54,rare,Average Amount
1195,1247,Pacari,Nube- prototype,721,2011,0.7,Ecuador,3.5,Ecuador,-1.83,-78.18,54,rare,Average Amount
1196,1248,Pacari,Esmeraldas,224,2008,0.6,Ecuador,2.5,Ecuador,-1.83,-78.18,54,rare,Light Amount
1197,1249,Pacari,Manabi,224,2008,0.65,Ecuador,2.75,Ecuador,-1.83,-78.18,54,rare,Average Amount
1198,1250,Pacari,Los Rios,224,2008,0.72,Ecuador,3.0,Ecuador,-1.83,-78.18,54,rare,Average Amount
1199,1251,Pacari,Raw,266,2008,1.0,Ecuador,2.0,Ecuador,-1.83,-78.18,54,rare,High Amount
1200,1252,Pacari,Raw,266,2008,0.7,Ecuador,3.5,Ecuador,-1.83,-78.18,54,rare,Average Amount
1201,1253,Palette de Bine,Lachua,1720,2016,0.7,Canada,2.75,Guatemala,56.13,-106.35,117,somewhat rare,Average Amount
1202,1254,Palette de Bine,Maya Mtn,1720,2016,0.72,Canada,3.0,Belize,56.13,-106.35,117,somewhat rare,Average Amount
1203,1255,Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,0.7,Canada,3.25,Bolivia,56.13,-106.35,117,somewhat rare,Average Amount
1204,1256,Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,0.7,Canada,3.25,Trinidad,56.13,-106.35,117,somewhat rare,Average Amount
1205,1257,Palette de Bine,Kokoa Kamili,1574,2015,0.72,Canada,3.5,Tanzania,56.13,-106.35,117,somewhat rare,Average Amount
1206,1258,Palette de Bine,Lam Dong,1574,2015,0.72,Canada,3.75,Vietnam,56.13,-106.35,117,somewhat rare,Average Amount
1207,1259,Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,0.72,Canada,2.75,Bolivia,56.13,-106.35,117,somewhat rare,Average Amount
1208,1260,Palette de Bine,Sambirano,1239,2014,0.78,Canada,3.75,Madagascar,56.13,-106.35,117,somewhat rare,Average Amount
1209,1261,Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,0.75,Canada,2.75,Ecuador,56.13,-106.35,117,somewhat rare,Average Amount
1210,1262,Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,0.75,Canada,3.5,"Trinidad, Ecuador",56.13,-106.35,117,somewhat rare,Average Amount
1211,1263,Palette de Bine,Gran Couva,1399,2014,0.7,Canada,3.75,Trinidad,56.13,-106.35,117,somewhat rare,Average Amount
1212,1264,Pangea,Matasawalevu,1860,2016,0.76,Spain,3.0,Fiji,40.46,-3.7,21,extra rare,Average Amount
1213,1265,Park 75,South America,1363,2014,0.65,U.S.A.,3.5,South America,37.09,-95.71,738,most common,Average Amount
1214,1266,Parliament,Kilombero Valley,1856,2016,0.7,U.S.A.,3.25,Tanzania,37.09,-95.71,738,most common,Average Amount
1215,1267,Parliament,"Lachua, Q'egchi families",1542,2015,0.7,U.S.A.,3.5,Guatemala,37.09,-95.71,738,most common,Average Amount
1216,1268,Parliament,Alto Beni,1251,2014,0.7,U.S.A.,3.0,Bolivia,37.09,-95.71,738,most common,Average Amount
1217,1269,Parliament,Oko Caribe,1255,2014,0.7,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1218,1270,Pascha,Peru,1137,2013,0.55,Peru,2.5,Peru,-9.19,-75.02,17,extra rare,Light Amount
1219,1271,Pascha,Peru,1137,2013,0.7,Peru,2.75,Peru,-9.19,-75.02,17,extra rare,Average Amount
1220,1273,Patric,Madagascar,331,2009,0.75,U.S.A.,4.0,Madagascar,37.09,-95.71,738,most common,Average Amount
1221,1274,Patric,Madagascar,439,2009,0.67,U.S.A.,3.5,Madagascar,37.09,-95.71,738,most common,Average Amount
1222,1275,Patric,"Rio Caribe, Paria Penninsula",439,2009,0.7,U.S.A.,3.5,Venezuela,37.09,-95.71,738,most common,Average Amount
1223,1276,Patric,Madagascar,196,2007,0.7,U.S.A.,4.0,Madagascar,37.09,-95.71,738,most common,Average Amount
1224,1277,Patric,"Piura, Choc. Garage Exclusive",1034,2013,0.67,U.S.A.,4.0,Peru,37.09,-95.71,738,most common,Average Amount
1225,1278,Paul Young,"Madagascar, w/ shell",1271,2014,0.73,U.K.,2.25,Madagascar,55.37,-1.17,95,somewhat rare,Average Amount
1226,1279,Paul Young,"Madagascar, w/ shell",1271,2014,0.64,U.K.,2.75,Madagascar,55.37,-1.17,95,somewhat rare,Light Amount
1227,1280,Peppalo,Dominican Republic,1454,2015,0.82,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,High Amount
1228,1281,Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,0.7,Belgium,3.25,Cameroon,50.85,4.47,37,rare,Average Amount
1229,1282,Pierre Marcolini,Chuao,478,2010,0.75,Belgium,3.0,Venezuela,50.85,4.47,37,rare,Average Amount
1230,1283,Pierre Marcolini,Trinite,478,2010,0.75,Belgium,3.25,Trinidad,50.85,4.47,37,rare,Average Amount
1231,1284,Pierre Marcolini,"Baracoa, Cuba",516,2010,0.78,Belgium,3.75,Cuba,50.85,4.47,37,rare,Average Amount
1232,1285,Pierre Marcolini,"Peru, Las Pampas P.",531,2010,0.85,Belgium,3.0,Peru,50.85,4.47,37,rare,High Amount
1233,1286,Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,0.72,Belgium,3.0,Brazil,50.85,4.47,37,rare,Average Amount
1234,1287,Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,0.72,Belgium,3.0,Mexico,50.85,4.47,37,rare,Average Amount
1235,1288,Pierre Marcolini,Cabosse,111,2007,0.7,Belgium,4.0,"Venezuela, Java",50.85,4.47,37,rare,Average Amount
1236,1289,Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,0.72,Belgium,3.75,Ecuador,50.85,4.47,37,rare,Average Amount
1237,1290,Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,0.72,Belgium,4.0,Madagascar,50.85,4.47,37,rare,Average Amount
1238,1291,Pierre Marcolini,Fleur de Cacao,166,2007,0.85,Belgium,3.5,Venezuela/ Ghana,50.85,4.47,37,rare,High Amount
1239,1292,Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,0.72,Belgium,4.0,Mexico,50.85,4.47,37,rare,Average Amount
1240,1293,Pierre Marcolini,"Kendem Lembu, Java",93,2006,0.72,Belgium,3.0,Indonesia,50.85,4.47,37,rare,Average Amount
1241,1294,Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,0.72,Belgium,4.0,Venezuela,50.85,4.47,37,rare,Average Amount
1242,1295,Pinellas,Wampusirpi Region,1772,2016,0.8,U.S.A.,2.5,Honduras,37.09,-95.71,738,most common,High Amount
1243,1296,Pitch Dark,Tenor,1506,2015,0.62,U.S.A.,2.5,Nicaragua,37.09,-95.71,738,most common,Light Amount
1244,1297,Pitch Dark,Johe,1506,2015,0.8,U.S.A.,2.75,Nicaragua,37.09,-95.71,738,most common,High Amount
1245,1298,Pitch Dark,Chuno,1510,2015,0.8,U.S.A.,2.75,Nicaragua,37.09,-95.71,738,most common,High Amount
1246,1299,Pitch Dark,Nicalizo,1510,2015,0.8,U.S.A.,2.75,Nicaragua,37.09,-95.71,738,most common,High Amount
1247,1300,Pitch Dark,Rugoso,1510,2015,0.8,U.S.A.,3.25,Nicaragua,37.09,-95.71,738,most common,High Amount
1248,1301,Pitch Dark,Akesson Estate,1311,2014,0.73,U.S.A.,3.25,Madagascar,37.09,-95.71,738,most common,Average Amount
1249,1302,Pitch Dark,Namau Village,1315,2014,0.73,U.S.A.,2.5,Fiji,37.09,-95.71,738,most common,Average Amount
1250,1303,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,0.73,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount
1251,1304,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,0.73,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount
1252,1305,Pomm (aka Dead Dog),"La Red, 2011",829,2012,0.76,U.S.A.,2.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1253,1306,Pomm (aka Dead Dog),Peru,829,2012,0.82,U.S.A.,2.75,Peru,37.09,-95.71,738,most common,High Amount
1254,1307,Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,0.7,U.S.A.,3.75,Domincan Republic,37.09,-95.71,738,most common,Average Amount
1255,1308,Potomac,"Cuyagua, 2013",1387,2014,0.7,U.S.A.,3.75,Venezuela,37.09,-95.71,738,most common,Average Amount
1256,1309,Potomac,Upala w/ nibs,647,2011,0.7,U.S.A.,3.5,Costa Rica,37.09,-95.71,738,most common,Average Amount
1257,1310,Potomac,"Upala, Batch 18",654,2011,0.7,U.S.A.,3.0,Costa Rica,37.09,-95.71,738,most common,Average Amount
1258,1311,Potomac,"San Martin, Amazonian Highlands",789,2011,0.7,U.S.A.,2.75,Peru,37.09,-95.71,738,most common,Average Amount
1259,1312,Potomac,Bahia,789,2011,0.7,U.S.A.,3.5,Brazil,37.09,-95.71,738,most common,Average Amount
1260,1313,Potomac,"Upala, Batch 12",607,2010,0.82,U.S.A.,3.75,Costa Rica,37.09,-95.71,738,most common,High Amount
1261,1314,Pralus,Peru,1446,2015,0.75,France,3.25,Peru,46.6,2.21,144,somewhat common,Average Amount
1262,1315,Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,0.75,France,3.25,Venezuela,46.6,2.21,144,somewhat common,Average Amount
1263,1316,Pralus,Chuao,486,2010,0.75,France,3.5,Venezuela,46.6,2.21,144,somewhat common,Average Amount
1264,1317,Pralus,Cuyagua,451,2009,0.75,France,2.0,Venezuela,46.6,2.21,144,somewhat common,Average Amount
1265,1318,Pralus,Papouasie,199,2008,0.75,France,3.0,Papua New Guinea,46.6,2.21,144,somewhat common,Average Amount
1266,1319,Pralus,"Sambirano Valley, Le 100%",202,2008,1.0,France,3.0,Madagascar,46.6,2.21,144,somewhat common,High Amount
